N,classifier,subject,selected_params,tune_ms,fit_ms,bundle_kb,warmup_queries,timed_queries,pre_mean_ms,pre_sd_ms,pre_p50_ms,pre_p95_ms,pre_p99_ms,pre_max_ms,pre_n_queries,model_mean_ms,model_sd_ms,model_p50_ms,model_p95_ms,model_p99_ms,model_max_ms,model_n_queries,e2e_mean_ms,e2e_sd_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,e2e_max_ms,e2e_n_queries
10,k-NN,s002,"{""k"": 3}",41.78125,0.285416,29.142578125,100,1000,0.083276638,0.0390180653812699,0.065,0.17392115,0.21603499999999998,0.287666,1000,0.26575271199999995,0.14279296516532514,0.2371045,0.5131514499999998,0.6721696699999998,1.545083,1000,0.346278154,0.15989107793743926,0.31395799999999996,0.6426729,0.80507851,1.963417,1000
10,k-NN,s003,"{""k"": 7}",3.486,0.228834,29.142578125,100,1000,0.07957185100000001,0.03724993843425993,0.063917,0.17323509999999998,0.21999065999999995,0.269417,1000,0.25979315,0.14653008121346936,0.229708,0.53103335,0.8305969899999994,1.278917,1000,0.35158607099999994,0.26796185722764876,0.301083,0.6887276999999998,1.0363362499999995,6.59425,1000
10,k-NN,s004,"{""k"": 1}",4.242041,0.265083,29.142578125,100,1000,0.07414535600000001,0.02888904723772606,0.0632915,0.14475415,0.19070073999999998,0.247,1000,0.206450933,0.0878068197342801,0.1496455,0.39163715,0.49341092,0.615125,1000,0.28167384700000003,0.1081233140635528,0.21447850000000002,0.5273393000000001,0.6439002399999999,0.73525,1000
10,k-NN,s005,"{""k"": 5}",4.743458,0.263334,29.142578125,100,1000,0.075376385,0.03162994393495036,0.063375,0.1599729499999999,0.19338417,0.255417,1000,0.214073472,0.09897187713400532,0.15660449999999998,0.42253479999999993,0.575162,0.921542,1000,0.289627914,0.11994487891516077,0.2206455,0.5476702,0.7302742499999999,1.073208,1000
10,k-NN,s007,"{""k"": 3}",4.237,0.255042,29.142578125,100,1000,0.08063454,0.0345560885887705,0.064,0.15955974999999997,0.19123190999999998,0.239833,1000,0.24409649100000003,0.1302703362489417,0.216208,0.47858894999999996,0.6677806599999998,1.504541,1000,0.32446663000000003,0.1558585917646633,0.28125,0.6421312499999999,0.8256879999999999,1.516375,1000
10,k-NN,s008,"{""k"": 5}",5.016458,0.238334,29.142578125,100,1000,0.07506305299999999,0.03132428133782996,0.063625,0.15518269999999998,0.19773690999999996,0.251666,1000,0.21579067,0.09093836009625474,0.15877049999999998,0.41579854999999993,0.5069287499999999,0.620334,1000,0.28919176900000004,0.11145656680974277,0.22399999999999998,0.5371663499999999,0.67280875,0.954667,1000
10,k-NN,s010,"{""k"": 3}",4.00825,0.400458,29.142578125,100,1000,0.07481319400000001,0.027424138982131696,0.0634585,0.13769644999999991,0.18156198999999998,0.218167,1000,0.197710152,0.07628226150971097,0.152146,0.3636788499999999,0.45662550999999996,0.685584,1000,0.270664688,0.09683445994189721,0.2144165,0.48153539999999995,0.61829226,0.992375,1000
10,k-NN,s011,"{""k"": 5}",3.451375,0.222875,29.142578125,100,1000,0.075817914,0.030625329015896888,0.063292,0.1500055999999999,0.19007350999999995,0.2495,1000,0.22988993600000002,0.13907838551161866,0.15739599999999998,0.4509934,0.6559541699999996,2.361708,1000,0.30224593299999997,0.14249474247186325,0.21983350000000002,0.5806773999999997,0.7584146699999998,1.633792,1000
10,k-NN,s012,"{""k"": 1}",3.557791,0.225041,29.142578125,100,1000,0.076165988,0.0311513537966365,0.063542,0.15300624999999998,0.1900855,0.240083,1000,0.218010576,0.10401325589904849,0.15552100000000002,0.4351957999999999,0.5434955099999998,0.784542,1000,0.29688781099999995,0.12849365394832646,0.22864600000000002,0.5826270499999999,0.7068755899999999,0.976166,1000
10,k-NN,s013,"{""k"": 5}",3.399333,0.223792,29.142578125,100,1000,0.07687475,0.03360735081055934,0.063792,0.15871844999999998,0.20626716999999994,0.300542,1000,0.23425927000000002,0.10226644132327098,0.19079200000000002,0.4537410499999999,0.5292494999999999,0.649708,1000,0.30679692399999997,0.12266708344017944,0.2547295,0.5697687499999999,0.72965792,1.15425,1000
10,k-NN,s015,"{""k"": 7}",3.765541,0.225083,29.142578125,100,1000,0.08104636999999999,0.029212356264834982,0.064458,0.1360441,0.17517433999999998,0.239667,1000,0.289784588,0.07933224740230266,0.267625,0.4351271,0.51296009,0.61025,1000,0.37133315699999997,0.10122517726678004,0.3352495,0.5529672999999999,0.62804434,0.786,1000
10,k-NN,s016,"{""k"": 5}",3.405375,0.224833,29.142578125,100,1000,0.070612355,0.023566634017778247,0.06268699999999999,0.11651249999999999,0.17258157999999996,0.205,1000,0.191840229,0.06670807567272884,0.15525,0.32398574999999985,0.43896115999999996,0.520291,1000,0.262577049,0.07958563312029222,0.218146,0.43253125,0.569509,0.631959,1000
10,k-NN,s017,"{""k"": 5}",3.390292,0.222542,29.142578125,100,1000,0.06983911599999999,0.02407412746206191,0.0625625,0.11325625,0.18620884000000001,0.222166,1000,0.185784037,0.06269781591321917,0.1542705,0.32687674999999994,0.40911657999999995,0.505792,1000,0.253750594,0.07645427661918283,0.216625,0.40742704999999996,0.5303825,0.710791,1000
10,k-NN,s018,"{""k"": 5}",3.38125,0.220833,29.142578125,100,1000,0.081422694,0.03518279759343854,0.064833,0.16357289999999994,0.20141791999999997,0.244666,1000,0.250556062,0.12429080081666463,0.2321875,0.4430517499999999,0.5665709999999999,1.817875,1000,0.333812145,0.13890613932404097,0.3081665,0.5878958499999999,0.7319078299999997,1.904666,1000
10,k-NN,s019,"{""k"": 1}",3.643042,0.222,29.142578125,100,1000,0.076106166,0.030522000529597873,0.0637085,0.15180654999999998,0.19084199999999996,0.23175,1000,0.214464979,0.09402472330483674,0.1796245,0.3849558999999998,0.49717283,1.179833,1000,0.289854284,0.1115607865089963,0.2407705,0.51329165,0.63964092,1.030625,1000
10,k-NN,s020,"{""k"": 7}",4.109416,0.236041,29.142578125,100,1000,0.076397145,0.029360204717423618,0.064125,0.15176664999999998,0.18525833,0.221834,1000,0.225783456,0.08334421516666776,0.21450000000000002,0.3939106999999999,0.49392699,0.615791,1000,0.30277050099999997,0.10266552245302486,0.28118750000000003,0.5175941,0.6213925,0.735041,1000
10,k-NN,s021,"{""k"": 3}",3.781917,0.40925,29.142578125,100,1000,0.071589356,0.023345923863842277,0.06364600000000001,0.12268989999999998,0.17054766999999998,0.220583,1000,0.18868062500000002,0.076518918306136,0.150771,0.3622875,0.4479279199999998,0.68075,1000,0.25991560500000005,0.09273476766561164,0.2131665,0.4400868499999998,0.58363833,0.98175,1000
10,k-NN,s022,"{""k"": 3}",3.385875,0.220584,29.142578125,100,1000,0.07373289599999999,0.027831173187528015,0.063375,0.13923779999999994,0.18438125,0.262208,1000,0.213149852,0.11313191279498791,0.152833,0.41305655,0.55892208,1.82,1000,0.283369983,0.1190610894267737,0.2155205,0.5446603999999998,0.66791117,1.222333,1000
10,k-NN,s024,"{""k"": 3}",4.232083,0.223917,29.142578125,100,1000,0.07277906199999999,0.025144072668255284,0.063334,0.12911009999999998,0.17234466999999998,0.25,1000,0.19469647200000004,0.07439848379769988,0.1513335,0.36706874999999994,0.42262841999999995,0.54525,1000,0.26575849500000004,0.09280879506428935,0.2136045,0.46551279999999995,0.6003824999999999,0.661208,1000
10,k-NN,s025,"{""k"": 1}",4.67425,0.234041,29.142578125,100,1000,0.06988755,0.021953754230616646,0.06125,0.1147604,0.16055740999999998,0.24575,1000,0.17597390000000002,0.06445452920190045,0.144625,0.32649614999999993,0.41038333,0.572167,1000,0.24679643199999998,0.07973337824651593,0.20693699999999998,0.4255318999999999,0.52584816,0.665625,1000
10,k-NN,s026,"{""k"": 5}",4.750792,0.252042,29.142578125,100,1000,0.07471431999999999,0.028837588329683052,0.063708,0.14697469999999999,0.19025542,0.22325,1000,0.216552848,0.2369645111451061,0.156583,0.39544825,0.4977428299999998,6.579292,1000,0.29562935100000004,0.38568473472105763,0.218083,0.5154472999999999,0.6501780099999999,11.646792,1000
10,k-NN,s027,"{""k"": 3}",6.137833,0.267625,29.142578125,100,1000,0.077222762,0.031506383518833,0.06475,0.14791454999999998,0.1930275,0.338833,1000,0.234806661,0.11193086122908893,0.1947915,0.43110384999999996,0.5725113399999998,1.092166,1000,0.30889929,0.1263385578635792,0.254104,0.54244165,0.6643201799999999,1.429166,1000
10,k-NN,s028,"{""k"": 3}",3.411458,0.223417,29.142578125,100,1000,0.074509119,0.027164267274590793,0.064208,0.1401166499999999,0.18216783,0.230042,1000,0.196830023,0.07282608528127725,0.152396,0.34918365,0.41790625,0.502,1000,0.273734924,0.09400560250377805,0.21537499999999998,0.47294374999999994,0.55907059,0.649,1000
10,k-NN,s029,"{""k"": 3}",5.052916,0.237584,29.142578125,100,1000,0.07703270899999999,0.03009280189643858,0.064583,0.14375834999999998,0.19664023999999997,0.295541,1000,0.238814043,0.11229573258919012,0.21558300000000002,0.4466827,0.6081170799999995,0.88375,1000,0.317344324,0.12885827641941672,0.2910625,0.5675228999999998,0.7168684200000001,1.253959,1000
10,k-NN,s030,"{""k"": 1}",3.588917,0.223458,29.142578125,100,1000,0.07162284599999999,0.025261382557591836,0.0634585,0.12623604999999996,0.17584758999999997,0.238292,1000,0.196672464,0.07787782881507196,0.1472295,0.37215414999999996,0.44022983,0.510292,1000,0.26777264,0.09893585071885654,0.208208,0.4885749999999999,0.60998283,0.723125,1000
10,k-NN,s031,"{""k"": 3}",3.400542,0.224167,29.142578125,100,1000,0.07209449700000001,0.02235506166410634,0.0639585,0.13035979999999991,0.16014916999999998,0.191959,1000,0.193411583,0.07146827653578969,0.151479,0.34601455,0.41408342,0.477917,1000,0.26594653,0.08904939388293454,0.2132705,0.47021184999999993,0.54204167,0.676625,1000
10,k-NN,s032,"{""k"": 5}",4.360833,0.219666,29.142578125,100,1000,0.070203375,0.02486618193282377,0.062834,0.1109652,0.17879184,0.256958,1000,0.189271433,0.06869591751139396,0.154396,0.33041905,0.44790167,0.591917,1000,0.260463815,0.08771702454086708,0.21708349999999998,0.4416857499999999,0.6101094899999999,0.753209,1000
10,k-NN,s033,"{""k"": 1}",3.4215,0.219375,29.142578125,100,1000,0.073576048,0.024583910138165112,0.064083,0.1285902,0.17766865999999998,0.227,1000,0.19214014100000004,0.07774265847982452,0.146125,0.3694708499999999,0.43816741,0.585875,1000,0.263331769,0.09143776264690377,0.208792,0.46100420000000003,0.54447717,0.782542,1000
10,k-NN,s034,"{""k"": 5}",3.610125,0.219875,29.142578125,100,1000,0.065989155,0.0174569539065861,0.060625,0.10394314999999997,0.15633384,0.244167,1000,0.167860945,0.04319915528583151,0.1524375,0.25908604999999996,0.34338292,0.541167,1000,0.23479432300000003,0.05430631905305093,0.215417,0.35121489999999994,0.46121966999999997,0.611292,1000
10,k-NN,s035,"{""k"": 3}",3.358708,0.223583,29.142578125,100,1000,0.071678507,0.023675096154902833,0.063291,0.11562705000000001,0.17055141999999998,0.227458,1000,0.197116571,0.08461024430003419,0.15031250000000002,0.37313089999999993,0.4513474999999998,0.848416,1000,0.269886934,0.11056374571854446,0.212458,0.46599789999999985,0.6199033299999999,1.78975,1000
10,k-NN,s036,"{""k"": 3}",3.361625,0.218959,29.142578125,100,1000,0.06684999300000001,0.020605930795742033,0.060167,0.10502084999999997,0.16909759,0.223708,1000,0.16992329999999997,0.0584031353464032,0.1477295,0.2787163499999999,0.42777357999999993,0.570833,1000,0.238847365,0.0743570275531662,0.2103545,0.37791874999999975,0.5784440799999999,0.734708,1000
10,k-NN,s037,"{""k"": 7}",3.330625,0.222875,29.142578125,100,1000,0.08244484099999999,0.034712641340332216,0.0656455,0.16354405,0.18972507999999996,0.266709,1000,0.27690799400000005,0.09932215789768875,0.2571875,0.4523743499999999,0.53219199,0.596208,1000,0.35824015299999995,0.11858386015107587,0.33818800000000004,0.5789752999999999,0.68690917,0.923125,1000
10,k-NN,s038,"{""k"": 5}",4.409042,0.408083,29.142578125,100,1000,0.07525912600000001,0.025882110994268678,0.065042,0.14517855,0.16993158,0.20325,1000,0.207801982,0.08691241770397845,0.156271,0.39604789999999995,0.4658740799999999,0.632791,1000,0.280807372,0.10707857262610133,0.2175,0.5103372,0.65922383,0.774959,1000
10,k-NN,s039,"{""k"": 5}",4.656042,0.386458,29.142578125,100,1000,0.07678740399999998,0.027782414489306715,0.064208,0.13560175,0.18341783,0.214375,1000,0.23230888900000002,0.11476372032468905,0.2250205,0.3993166999999999,0.47830283,2.365791,1000,0.305555348,0.10717606653990369,0.28925,0.5138502999999999,0.6010594899999999,0.728667,1000
10,k-NN,s040,"{""k"": 5}",6.333375,0.255458,29.142578125,100,1000,0.074653882,0.025126235760128287,0.0638125,0.13141039999999996,0.16603374999999998,0.214042,1000,0.21177824999999997,0.08103712686771708,0.1584585,0.3819854499999999,0.44003583999999996,0.583125,1000,0.288383824,0.09751142164094144,0.226354,0.4926315499999998,0.57937708,0.674916,1000
10,k-NN,s041,"{""k"": 3}",3.411333,0.223083,29.142578125,100,1000,0.07472533799999999,0.027154255072903775,0.064125,0.14215559999999988,0.17591783,0.206875,1000,0.207755947,0.09699148416709133,0.1529585,0.4204309499999999,0.5319829199999999,1.146416,1000,0.280801877,0.12041717371162873,0.2153335,0.5277003,0.6993695899999999,1.325042,1000
10,k-NN,s042,"{""k"": 1}",3.586375,0.224709,29.142578125,100,1000,0.073554925,0.026005878069843336,0.063334,0.1413792,0.16928207999999997,0.242084,1000,0.19380084299999997,0.07983394116554923,0.1461665,0.37567849999999997,0.43492749999999997,0.543875,1000,0.269594832,0.097620120685289,0.2097295,0.4832187499999999,0.59123259,0.684875,1000
10,k-NN,s043,"{""k"": 1}",3.414667,0.224959,29.142578125,100,1000,0.068211022,0.020298779776378825,0.0610205,0.10684134999999999,0.16857475999999996,0.198,1000,0.16794594699999998,0.057168839586892985,0.143396,0.2741252999999999,0.41219832999999995,0.51425,1000,0.23566838899999998,0.06579685168111638,0.2064165,0.3545086499999999,0.49051707999999977,0.694083,1000
10,k-NN,s044,"{""k"": 3}",6.288375,0.30325,29.142578125,100,1000,0.07345601,0.025170052163112296,0.064042,0.13591905,0.17467282999999997,0.212708,1000,0.20721984599999999,0.10107322791394975,0.1524165,0.38321074999999993,0.5214375,1.78075,1000,0.282375539,0.11946378726619403,0.2158545,0.5225854499999999,0.70472884,1.392584,1000
10,k-NN,s046,"{""k"": 5}",3.424084,0.2195,29.142578125,100,1000,0.07039804300000001,0.022801632523415594,0.06293750000000001,0.11545559999999996,0.17100065999999997,0.266625,1000,0.185664928,0.0673989546476235,0.154792,0.33306074999999996,0.45896224999999996,0.587666,1000,0.25592542999999995,0.09100844812934683,0.216417,0.4299913499999999,0.6004167499999999,1.288833,1000
10,k-NN,s047,"{""k"": 3}",3.3195,0.224166,29.142578125,100,1000,0.074259124,0.025483397550627885,0.064292,0.13548509999999997,0.16975125000000002,0.259625,1000,0.212549444,0.08989461419178321,0.15350049999999998,0.3899110499999999,0.47978199999999993,0.927875,1000,0.28668221499999996,0.11218435961726354,0.216771,0.51876525,0.6313944099999999,1.325791,1000
10,k-NN,s048,"{""k"": 3}",3.413166,0.222083,29.142578125,100,1000,0.06848026,0.019769248246117418,0.0620835,0.1073393,0.16383967,0.241333,1000,0.16929999699999998,0.05197680105388158,0.149167,0.2652232499999999,0.3695045899999999,0.73325,1000,0.23827890100000002,0.06469143381741164,0.211292,0.36765,0.4734298299999999,0.618625,1000
10,k-NN,s049,"{""k"": 3}",3.393084,0.22625,29.142578125,100,1000,0.07189560900000001,0.022895282060388416,0.063958,0.12464434999999995,0.16359407999999995,0.241959,1000,0.19111951700000002,0.07311787829275235,0.1501455,0.3536458,0.42536857999999994,0.515458,1000,0.260752659,0.08502220282308386,0.212792,0.45426249999999996,0.51981309,0.601625,1000
10,k-NN,s050,"{""k"": 5}",3.39825,0.219292,29.142578125,100,1000,0.067189828,0.01671676507345057,0.0632295,0.10471214999999999,0.16289207999999997,0.186708,1000,0.17092531400000002,0.05011841310092688,0.154042,0.2684851,0.43006574,0.560333,1000,0.236856247,0.05960151873623404,0.215958,0.36320804999999995,0.49076749999999986,0.65375,1000
10,k-NN,s051,"{""k"": 7}",3.422792,0.225833,29.142578125,100,1000,0.07234310299999999,0.023702303716133646,0.063708,0.13058605,0.16745884,0.219334,1000,0.207697043,0.08895062715813179,0.159125,0.40597674999999994,0.4847474999999999,0.945375,1000,0.281627741,0.10701127851099844,0.2210625,0.5129694,0.6112338399999999,0.915791,1000
10,k-NN,s052,"{""k"": 1}",3.917125,0.226042,29.142578125,100,1000,0.06797444,0.019306075317437322,0.062771,0.1052973,0.16029082999999997,0.245042,1000,0.16128258900000003,0.04640048809699871,0.142792,0.25660239999999995,0.36022341999999996,0.444708,1000,0.227742389,0.058210275284990995,0.204833,0.34712679999999996,0.4444644999999999,0.633834,1000
10,k-NN,s053,"{""k"": 3}",3.428333,0.222709,29.142578125,100,1000,0.073059641,0.024912444604138575,0.064271,0.11937705,0.18199300999999998,0.229916,1000,0.198011142,0.11060076114136325,0.15075,0.36454614999999996,0.45318267,2.411125,1000,0.268650356,0.11551225279645175,0.2125625,0.4772395499999999,0.5547958299999999,1.7325,1000
10,k-NN,s054,"{""k"": 5}",3.444833,0.224459,29.142578125,100,1000,0.068342499,0.019711608614930116,0.0628335,0.10688125,0.15821574999999996,0.246583,1000,0.170389999,0.04840836878777979,0.152666,0.26540899999999995,0.40326124999999996,0.523875,1000,0.237120908,0.0632853414093725,0.2125205,0.36124134999999996,0.5330445,0.651,1000
10,k-NN,s055,"{""k"": 1}",3.340125,0.221125,29.142578125,100,1000,0.07115904399999999,0.022597322886034082,0.06285450000000001,0.1152017499999999,0.16009566,0.245584,1000,0.19383720799999998,0.07698727574038883,0.144916,0.3565173,0.43187833000000003,0.4845,1000,0.263003306,0.09494590934801923,0.2060205,0.46187499999999987,0.5548755,0.859459,1000
10,k-NN,s056,"{""k"": 3}",4.196375,0.235042,29.142578125,100,1000,0.07555998200000001,0.030364109187071508,0.0631665,0.14281694999999997,0.19033717,0.264916,1000,0.218205847,0.0921700599953539,0.1662085,0.40889794999999995,0.49974291999999987,0.635,1000,0.295663436,0.1194730938894001,0.227479,0.5409451999999996,0.6917683299999999,0.923459,1000
10,k-NN,s057,"{""k"": 3}",3.729167,0.221375,29.142578125,100,1000,0.076209108,0.028858777485650744,0.06410450000000001,0.1496409999999999,0.18420842,0.256875,1000,0.21687396,0.09491183228927207,0.1542915,0.41410384999999994,0.49290841999999996,0.603084,1000,0.293074467,0.1195818416682051,0.217625,0.5170413499999998,0.64711667,1.481875,1000
10,LDA,s002,{},0.000916,12.5205,2.95703125,100,1000,0.057251263,0.001961954023268746,0.0569375,0.05983305,0.06196217,0.084041,1000,0.063166503,0.0023623243567210154,0.062875,0.06512705,0.06975,0.11725,1000,0.11970259300000001,0.004216965863324417,0.119458,0.12296105,0.12975792,0.218125,1000
10,LDA,s003,{},0.000625,0.74825,2.95703125,100,1000,0.056941273,0.001980720595275252,0.0569375,0.059375,0.06238041999999999,0.081833,1000,0.062681433,0.001966306447773988,0.062416,0.064958,0.06983342000000001,0.100792,1000,0.118920018,0.004043799372996271,0.118708,0.12196105,0.12704184,0.209834,1000
10,LDA,s004,{},0.000875,0.753792,2.95703125,100,1000,0.056980814,0.0032788251862528456,0.056583,0.059708,0.06575166,0.131083,1000,0.06282744900000001,0.0026087827304575855,0.062375,0.06529105,0.071375,0.119708,1000,0.119207494,0.0038162980135849566,0.1188335,0.1225,0.12946398999999997,0.181542,1000
10,LDA,s005,{},0.000875,0.705083,2.95703125,100,1000,0.05686411599999999,0.0021042893670510914,0.0565205,0.059669099999999996,0.06383467,0.082416,1000,0.063015742,0.0037221495919724963,0.062541,0.06616905000000001,0.07087624999999999,0.159125,1000,0.11949378100000001,0.005743510726245881,0.11875,0.12400205,0.13087958,0.2145,1000
10,LDA,s007,{},0.000708,0.726042,2.95703125,100,1000,0.056462844,0.0020169092003326245,0.056292,0.058794049999999994,0.06229283,0.084708,1000,0.062844165,0.004057115829086672,0.062417,0.06504405,0.07179308999999999,0.177792,1000,0.11849659,0.004104068159443425,0.117958,0.12245805,0.13059925,0.185084,1000
10,LDA,s008,{},0.000833,2.816042,2.95703125,100,1000,0.055702108,0.0017904260604151784,0.055417,0.058167,0.060585089999999994,0.073125,1000,0.061743988,0.00193642473610895,0.061375,0.06379105,0.06937542000000001,0.087875,1000,0.11702741,0.0031932548605622586,0.116792,0.1203771,0.12671342,0.16475,1000
10,LDA,s010,{},0.00075,0.733208,2.95703125,100,1000,0.055596662000000005,0.0018610732504120847,0.055125,0.05825,0.06291908,0.070375,1000,0.061971121,0.0019949026800979703,0.061708,0.06425,0.06937625,0.101958,1000,0.11711142499999999,0.0028399906671262762,0.116792,0.1210021,0.12497133999999999,0.168833,1000
10,LDA,s011,{},0.001083,0.726375,2.95703125,100,1000,0.05568955800000001,0.0018192777237332608,0.0554375,0.0582101,0.06075125,0.071584,1000,0.061566325,0.0014720855074064545,0.061291,0.063958,0.06637833,0.074459,1000,0.117988112,0.002586288035633163,0.117625,0.122375,0.12791934,0.134458,1000
10,LDA,s012,{},0.000875,0.723416,2.95703125,100,1000,0.056837951000000005,0.00175321206964821,0.056583,0.05925,0.06179600999999999,0.073292,1000,0.062343559,0.001559339637354103,0.062208,0.06429405,0.06913833999999999,0.076166,1000,0.117719855,0.002267779136112062,0.117459,0.12104614999999999,0.12616642,0.137459,1000
10,LDA,s013,{},0.00075,0.694875,2.95703125,100,1000,0.056094652999999994,0.001637873029465854,0.055958,0.05825,0.06279367,0.06825,1000,0.062244693999999996,0.0014551515379376697,0.062084,0.064375,0.06816866,0.075125,1000,0.11744485399999999,0.0019089152731863695,0.117375,0.1203771,0.12379100999999999,0.133833,1000
10,LDA,s015,{},0.000833,0.682209,2.95703125,100,1000,0.055944405,0.0016752220312032764,0.05575,0.05825,0.06075083,0.066625,1000,0.062433712999999995,0.0016925006934203099,0.062209,0.06450415,0.06837792000000001,0.088625,1000,0.11748367600000001,0.0021157775501374552,0.117375,0.12050205,0.12541992,0.130916,1000
10,LDA,s016,{},0.000875,0.681333,2.95703125,100,1000,0.056385047,0.0018469896408817579,0.0562705,0.05887919999999999,0.06183383,0.077334,1000,0.06245399,0.004158061378133363,0.062083,0.06479934999999999,0.06933301,0.183583,1000,0.118070969,0.003712523334545998,0.117625,0.122625,0.1271695,0.175292,1000
10,LDA,s017,{},0.000875,0.721833,2.95703125,100,1000,0.05562600399999999,0.003405226245312603,0.0551455,0.05821104999999999,0.061889169999999986,0.116542,1000,0.061672213,0.0026767305389241206,0.061333,0.063667,0.06809149,0.115125,1000,0.11663404699999999,0.004335835442654248,0.116167,0.1203771,0.12820884,0.219292,1000
10,LDA,s018,{},0.000917,0.743667,2.95703125,100,1000,0.055193213,0.0020113264393620146,0.054958,0.05750205,0.060588989999999995,0.086375,1000,0.061131699,0.0015645840743548193,0.0608955,0.06312705,0.06842017,0.07475,1000,0.115902987,0.0034597458537012787,0.115625,0.1197521,0.12605017,0.188875,1000
10,LDA,s019,{},0.000875,0.752542,2.95703125,100,1000,0.056100699999999996,0.001778369485238101,0.055791,0.058375,0.06375457999999999,0.07225,1000,0.062079691,0.001495158376256205,0.061875,0.06408605,0.06833592000000001,0.076291,1000,0.118174713,0.003194110142783937,0.117917,0.12158305,0.13046524999999998,0.180542,1000
10,LDA,s020,{},0.000458,0.741208,2.95703125,100,1000,0.056420618000000006,0.0017062505305344084,0.05625,0.058625,0.06066866,0.076875,1000,0.062363116,0.0015318255024362002,0.062125,0.065167,0.06721301,0.076125,1000,0.118103073,0.00209921538935906,0.117875,0.12150205,0.12404184,0.136958,1000
10,LDA,s021,{},0.000833,0.745292,2.95703125,100,1000,0.055651352,0.0015222767976766733,0.055542,0.057792,0.05975042,0.0655,1000,0.06159027,0.0011945047839078673,0.061417,0.063375,0.06608759,0.0705,1000,0.116125695,0.001973091221140556,0.115958,0.11925,0.12375082999999999,0.128375,1000
10,LDA,s022,{},0.000583,0.705125,2.95703125,100,1000,0.05616865,0.0018158440503289696,0.056,0.058461049999999994,0.06167266999999999,0.070875,1000,0.061817531,0.001305319546378265,0.061625,0.0639181,0.06508801,0.076458,1000,0.117590652,0.0024253409400683355,0.117458,0.120875,0.12587542,0.138583,1000
10,LDA,s024,{},0.000333,0.696917,2.95703125,100,1000,0.056196111,0.0021639176880000406,0.055917,0.058625,0.06312625,0.087417,1000,0.061878379,0.0015024767111761264,0.061583,0.06396105,0.06750083,0.082542,1000,0.11833669399999999,0.004387727632629688,0.118,0.121417,0.12751041999999999,0.22325,1000
10,LDA,s025,{},0.00125,0.7945,2.95703125,100,1000,0.057559733,0.0059954739522095025,0.056625,0.062292,0.09434733,0.134833,1000,0.064816129,0.015813705743870178,0.06268750000000001,0.06912710000000001,0.11969849999999997,0.360125,1000,0.121589661,0.0136481211208066,0.118875,0.12964789999999998,0.19939874999999999,0.31725,1000
10,LDA,s026,{},0.000834,0.732041,2.95703125,100,1000,0.056071489999999995,0.003505864146728352,0.055666,0.058708,0.06275333999999999,0.146791,1000,0.062478287,0.0037871205796641753,0.062125,0.06466605,0.06779475,0.161417,1000,0.11794956999999999,0.003892492889138268,0.117584,0.1215902,0.12666934,0.188667,1000
10,LDA,s027,{},0.000708,0.709583,2.95703125,100,1000,0.055823774,0.0031134460051446136,0.055292,0.058666050000000004,0.06298633999999997,0.126834,1000,0.062196855999999995,0.0024387985192470254,0.061875,0.06437705,0.06872133,0.111583,1000,0.11763546200000001,0.005862558647250229,0.116959,0.12166814999999999,0.13129184,0.226375,1000
10,LDA,s028,{},0.000875,0.711833,2.95703125,100,1000,0.055187551,0.0016312746213587987,0.054917,0.0574601,0.05971966999999999,0.066166,1000,0.060840708,0.0013623407992089172,0.060667,0.062583,0.06604267,0.073375,1000,0.11549308500000001,0.002144546889470158,0.115334,0.118625,0.12321133999999999,0.132458,1000
10,LDA,s029,{},0.00075,0.706541,2.95703125,100,1000,0.055195497,0.0018866423554474683,0.05475,0.057583050000000004,0.06150166,0.069834,1000,0.061778292,0.0015532116369397725,0.061542,0.06375,0.06666908,0.081083,1000,0.116493804,0.002223228298590057,0.11631250000000001,0.119958,0.12321175,0.134,1000
10,LDA,s030,{},0.00075,0.704833,2.95703125,100,1000,0.055693978,0.0018355155403359615,0.0555,0.058333,0.06170982,0.073542,1000,0.06154565299999999,0.001542455085336777,0.06125,0.0638771,0.06791950000000001,0.072708,1000,0.116872536,0.003737015155840148,0.116417,0.12067114999999999,0.12579475999999998,0.207167,1000
10,LDA,s031,{},0.000917,0.71675,2.95703125,100,1000,0.054944947,0.001804218328242724,0.054667,0.057208,0.06175125,0.071417,1000,0.061417191,0.0014182839927190203,0.06125,0.063291,0.0662105,0.084083,1000,0.115895421,0.0025682940661398493,0.115625,0.11938125,0.127422,0.133709,1000
10,LDA,s032,{},0.00075,0.688958,2.95703125,100,1000,0.054700902,0.001813714691283439,0.05425,0.057083,0.060338159999999995,0.072542,1000,0.061409596000000004,0.001428314993446651,0.061208,0.063458,0.06642408,0.074209,1000,0.115545331,0.0022038548417721605,0.11539550000000001,0.11875625,0.12287667,0.133417,1000
10,LDA,s033,{},0.000959,0.686625,2.95703125,100,1000,0.054876633,0.0016022285119531232,0.054667,0.05708605,0.059958,0.069667,1000,0.061300753,0.0013899567661631801,0.061125,0.06325,0.06633384,0.072708,1000,0.115849961,0.0024888361699718104,0.115625,0.11887919999999999,0.12579616,0.138542,1000
