seed,subject,classifier,pca_components,eer_pct
3,5,LDA,20,1.5384615384615385
3,5,k-NN,40,1.008403361344536
3,5,LDA,40,1.025641025641025
3,5,k-NN,80,1.008403361344536
3,5,LDA,80,1.025641025641025
3,5,k-NN,150,1.008403361344536
3,5,LDA,150,0.5128205128205132
3,6,k-NN,10,0.0
3,6,LDA,10,0.0
3,6,k-NN,20,0.0
3,6,LDA,20,0.0
3,6,k-NN,40,0.0
3,6,LDA,40,0.0
3,6,k-NN,80,0.0
3,6,LDA,80,0.0
3,6,k-NN,150,0.0
3,6,LDA,150,0.0
3,7,k-NN,10,0.0
3,7,LDA,10,1.025641025641025
3,7,k-NN,20,0.5000000000000002
3,7,LDA,20,1.5384615384615385
3,7,k-NN,40,0.0
3,7,LDA,40,0.0
3,7,k-NN,80,0.0
3,7,LDA,80,0.0
3,7,k-NN,150,0.5000000000000002
3,7,LDA,150,0.0
3,8,k-NN,10,0.0
3,8,LDA,10,0.0
3,8,k-NN,20,0.0
3,8,LDA,20,0.0
3,8,k-NN,40,0.0
3,8,LDA,40,0.0
3,8,k-NN,80,0.0
3,8,LDA,80,0.0
3,8,k-NN,150,0.0
3,8,LDA,150,0.0
3,9,k-NN,10,3.3333333333333326
3,9,LDA,10,8.205128205128204
3,9,k-NN,20,1.5000000000000009
3,9,LDA,20,4.102564102564102
3,9,k-NN,40,1.4814814814814825
3,9,LDA,40,0.0
3,9,k-NN,80,1.8604651162790697
3,9,LDA,80,0.0
3,9,k-NN,150,2.666666666666667
3,9,LDA,150,0.0
3,10,k-NN,10,0.0
3,10,LDA,10,0.0
3,10,k-NN,20,0.0
3,10,LDA,20,0.0
3,10,k-NN,40,0.0
3,10,LDA,40,0.0
3,10,k-NN,80,0.0
3,10,LDA,80,0.0
3,10,k-NN,150,0.0
3,10,LDA,150,0.0
3,11,k-NN,10,0.0
3,11,LDA,10,2.0512820512820515
3,11,k-NN,20,0.0
3,11,LDA,20,0.0
3,11,k-NN,40,0.5000000000000002
3,11,LDA,40,0.0
3,11,k-NN,80,0.0
3,11,LDA,80,0.0
3,11,k-NN,150,0.0
3,11,LDA,150,0.0
3,12,k-NN,10,0.0
3,12,LDA,10,0.0
3,12,k-NN,20,0.0
3,12,LDA,20,0.0
3,12,k-NN,40,0.0
3,12,LDA,40,0.0
3,12,k-NN,80,0.0
3,12,LDA,80,0.0
3,12,k-NN,150,0.0
3,12,LDA,150,0.0
3,13,k-NN,10,0.0
3,13,LDA,10,3.589743589743589
3,13,k-NN,20,0.0
3,13,LDA,20,2.0512820512820515
3,13,k-NN,40,0.0
3,13,LDA,40,0.0
3,13,k-NN,80,0.0
3,13,LDA,80,0.0
3,13,k-NN,150,0.0
3,13,LDA,150,0.0
3,14,k-NN,10,0.0
3,14,LDA,10,0.0
3,14,k-NN,20,0.0
3,14,LDA,20,0.0
3,14,k-NN,40,0.0
3,14,LDA,40,0.0
3,14,k-NN,80,0.0
3,14,LDA,80,0.0
3,14,k-NN,150,0.0
3,14,LDA,150,0.5128205128205132
3,15,k-NN,10,2.000000000000001
3,15,LDA,10,24.615384615384617
3,15,k-NN,20,2.000000000000001
3,15,LDA,20,4.615384615384616
3,15,k-NN,40,1.5000000000000062
3,15,LDA,40,0.0
3,15,k-NN,80,1.5000000000000062
3,15,LDA,80,0.0
3,15,k-NN,150,2.409638554216868
3,15,LDA,150,0.0
3,16,k-NN,10,3.3734939759036138
3,16,LDA,10,1.025641025641025
3,16,k-NN,20,0.5128205128205119
3,16,LDA,20,4.102564102564102
3,16,k-NN,40,0.5128205128205119
3,16,LDA,40,2.0512820512820515
3,16,k-NN,80,0.5128205128205119
3,16,LDA,80,7.179487179487179
3,16,k-NN,150,0.5095541401273884
3,16,LDA,150,4.615384615384616
3,17,k-NN,10,0.9756097560975601
3,17,LDA,10,2.564102564102564
3,17,k-NN,20,0.9756097560975601
3,17,LDA,20,1.025641025641025
3,17,k-NN,40,0.9756097560975601
3,17,LDA,40,0.0
3,17,k-NN,80,0.5000000000000002
3,17,LDA,80,0.0
3,17,k-NN,150,0.0
3,17,LDA,150,0.0
3,18,k-NN,10,3.5555555555555562
3,18,LDA,10,0.5128205128205132
3,18,k-NN,20,4.347826086956521
3,18,LDA,20,0.0
3,18,k-NN,40,1.5189873417721504
3,18,LDA,40,0.0
3,18,k-NN,80,1.0126582278481011
3,18,LDA,80,0.0
3,18,k-NN,150,0.5000000000000002
3,18,LDA,150,0.0
3,19,k-NN,10,16.7381974248927
3,19,LDA,10,18.974358974358974
3,19,k-NN,20,16.666666666666664
3,19,LDA,20,20.0
3,19,k-NN,40,16.7381974248927
3,19,LDA,40,20.0
3,19,k-NN,80,2.272727272727273
3,19,LDA,80,20.0
3,19,k-NN,150,2.272727272727273
3,19,LDA,150,20.0
3,20,k-NN,10,0.0
3,20,LDA,10,1.025641025641025
3,20,k-NN,20,0.0
3,20,LDA,20,0.5128205128205132
3,20,k-NN,40,0.0
3,20,LDA,40,0.5128205128205132
3,20,k-NN,80,0.0
3,20,LDA,80,0.0
3,20,k-NN,150,0.0
3,20,LDA,150,0.0
3,21,k-NN,10,0.0
3,21,LDA,10,2.0512820512820515
3,21,k-NN,20,0.0
3,21,LDA,20,1.025641025641025
3,21,k-NN,40,0.0
3,21,LDA,40,0.0
3,21,k-NN,80,0.0
3,21,LDA,80,0.0
3,21,k-NN,150,0.0
3,21,LDA,150,0.0
3,22,k-NN,10,0.0
3,22,LDA,10,3.589743589743589
3,22,k-NN,20,0.0
3,22,LDA,20,1.025641025641025
3,22,k-NN,40,0.0
3,22,LDA,40,0.0
3,22,k-NN,80,0.0
3,22,LDA,80,1.025641025641025
3,22,k-NN,150,0.0
3,22,LDA,150,1.025641025641025
3,23,k-NN,10,1.5000000000000062
3,23,LDA,10,5.6410256410256405
3,23,k-NN,20,1.0000000000000004
3,23,LDA,20,3.076923076923077
3,23,k-NN,40,0.9756097560975601
3,23,LDA,40,0.0
3,23,k-NN,80,0.9756097560975601
3,23,LDA,80,0.0
3,23,k-NN,150,2.272727272727273
3,23,LDA,150,0.0
3,24,k-NN,10,1.008403361344536
3,24,LDA,10,0.0
3,24,k-NN,20,0.0
3,24,LDA,20,0.0
3,24,k-NN,40,0.0
3,24,LDA,40,0.0
3,24,k-NN,80,0.0
3,24,LDA,80,0.0
3,24,k-NN,150,0.0
3,24,LDA,150,0.5128205128205132
3,25,k-NN,10,2.531645569620254
3,25,LDA,10,5.6410256410256405
3,25,k-NN,20,3.456790123456789
3,25,LDA,20,3.076923076923077
3,25,k-NN,40,3.4146341463414625
3,25,LDA,40,0.0
3,25,k-NN,80,3.7209302325581395
3,25,LDA,80,0.0
3,25,k-NN,150,3.7209302325581395
3,25,LDA,150,0.0
3,26,k-NN,10,0.0
3,26,LDA,10,7.6923076923076925
3,26,k-NN,20,0.5000000000000002
3,26,LDA,20,7.179487179487179
3,26,k-NN,40,0.0
3,26,LDA,40,5.6410256410256405
3,26,k-NN,80,0.0
3,26,LDA,80,8.205128205128204
3,26,k-NN,150,0.0
3,26,LDA,150,6.666666666666665
3,27,k-NN,10,0.9756097560975601
3,27,LDA,10,1.025641025641025
3,27,k-NN,20,0.0
3,27,LDA,20,1.5384615384615385
3,27,k-NN,40,0.0
3,27,LDA,40,0.0
3,27,k-NN,80,0.0
3,27,LDA,80,0.0
3,27,k-NN,150,0.0
3,27,LDA,150,0.0
3,28,k-NN,10,16.666666666666664
3,28,LDA,10,12.82051282051282
3,28,k-NN,20,16.810344827586203
3,28,LDA,20,1.5384615384615385
3,28,k-NN,40,16.7381974248927
3,28,LDA,40,3.076923076923077
3,28,k-NN,80,16.88311688311688
3,28,LDA,80,9.230769230769232
3,28,k-NN,150,16.95652173913043
3,28,LDA,150,2.0512820512820515
3,29,k-NN,10,2.7906976744186047
3,29,LDA,10,5.6410256410256405
3,29,k-NN,20,1.0000000000000004
3,29,LDA,20,0.0
3,29,k-NN,40,0.5000000000000002
3,29,LDA,40,0.0
3,29,k-NN,80,0.0
3,29,LDA,80,0.0
3,29,k-NN,150,0.0
3,29,LDA,150,0.0
3,30,k-NN,10,0.0
3,30,LDA,10,2.564102564102564
3,30,k-NN,20,0.0
3,30,LDA,20,2.564102564102564
3,30,k-NN,40,0.0
3,30,LDA,40,9.743589743589745
3,30,k-NN,80,0.0
3,30,LDA,80,0.5128205128205132
3,30,k-NN,150,0.0
3,30,LDA,150,1.5384615384615385
3,31,k-NN,10,28.57142857142857
3,31,LDA,10,8.205128205128204
3,31,k-NN,20,16.666666666666664
3,31,LDA,20,6.153846153846154
3,31,k-NN,40,16.666666666666664
3,31,LDA,40,3.589743589743589
3,31,k-NN,80,28.57142857142857
3,31,LDA,80,0.5128205128205132
3,31,k-NN,150,28.57142857142857
3,31,LDA,150,0.0
3,32,k-NN,10,0.0
3,32,LDA,10,1.5384615384615385
3,32,k-NN,20,16.666666666666664
3,32,LDA,20,0.0
3,32,k-NN,40,0.0
3,32,LDA,40,0.0
3,32,k-NN,80,0.0
3,32,LDA,80,0.0
3,32,k-NN,150,0.0
3,32,LDA,150,0.0
3,33,k-NN,10,0.0
3,33,LDA,10,2.0512820512820515
3,33,k-NN,20,0.0
3,33,LDA,20,0.0
3,33,k-NN,40,0.0
3,33,LDA,40,0.0
3,33,k-NN,80,0.0
3,33,LDA,80,0.5128205128205132
3,33,k-NN,150,0.0
3,33,LDA,150,5.6410256410256405
3,34,k-NN,10,0.0
3,34,LDA,10,1.025641025641025
3,34,k-NN,20,0.0
3,34,LDA,20,0.0
3,34,k-NN,40,0.0
3,34,LDA,40,0.0
3,34,k-NN,80,0.0
3,34,LDA,80,0.0
3,34,k-NN,150,0.0
3,34,LDA,150,0.0
3,35,k-NN,10,16.95652173913043
3,35,LDA,10,21.025641025641026
3,35,k-NN,20,16.810344827586203
3,35,LDA,20,4.615384615384616
3,35,k-NN,40,16.810344827586203
3,35,LDA,40,4.615384615384616
3,35,k-NN,80,16.810344827586203
3,35,LDA,80,3.076923076923077
3,35,k-NN,150,16.810344827586203
3,35,LDA,150,1.5384615384615385
3,36,k-NN,10,4.285714285714284
3,36,LDA,10,0.5128205128205132
3,36,k-NN,20,2.4590163934426243
3,36,LDA,20,0.0
3,36,k-NN,40,1.5000000000000062
3,36,LDA,40,0.0
3,36,k-NN,80,1.5094339622641455
3,36,LDA,80,0.0
3,36,k-NN,150,1.5094339622641455
3,36,LDA,150,0.0
3,37,k-NN,10,2.4590163934426243
3,37,LDA,10,3.589743589743589
3,37,k-NN,20,0.508474576271188
3,37,LDA,20,0.0
3,37,k-NN,40,0.508474576271188
3,37,LDA,40,0.0
3,37,k-NN,80,0.508474576271188
3,37,LDA,80,0.0
3,37,k-NN,150,0.508474576271188
3,37,LDA,150,0.0
3,38,k-NN,10,16.95652173913043
3,38,LDA,10,20.0
3,38,k-NN,20,0.9756097560975601
3,38,LDA,20,11.794871794871794
3,38,k-NN,40,0.9756097560975601
3,38,LDA,40,8.205128205128204
3,38,k-NN,80,0.0
3,38,LDA,80,1.5384615384615385
3,38,k-NN,150,0.508474576271188
3,38,LDA,150,5.6410256410256405
3,39,k-NN,10,16.810344827586203
3,39,LDA,10,4.615384615384616
3,39,k-NN,20,16.88311688311688
3,39,LDA,20,3.589743589743589
3,39,k-NN,40,1.0000000000000004
3,39,LDA,40,0.0
3,39,k-NN,80,1.0000000000000004
3,39,LDA,80,0.0
3,39,k-NN,150,1.0000000000000004
3,39,LDA,150,0.0
3,40,k-NN,10,3.456790123456789
3,40,LDA,10,10.256410256410255
3,40,k-NN,20,3.456790123456789
3,40,LDA,20,20.0
3,40,k-NN,40,4.320000000000001
3,40,LDA,40,20.0
3,40,k-NN,80,2.479338842975208
3,40,LDA,80,20.0
3,40,k-NN,150,2.479338842975208
3,40,LDA,150,20.0
4,1,k-NN,10,0.5128205128205119
4,1,LDA,10,2.0512820512820515
4,1,k-NN,20,1.019108280254777
4,1,LDA,20,3.076923076923077
4,1,k-NN,40,1.0126582278480982
4,1,LDA,40,2.0512820512820515
4,1,k-NN,80,1.019108280254777
4,1,LDA,80,3.076923076923077
4,1,k-NN,150,1.0169491525423704
4,1,LDA,150,2.564102564102564
4,2,k-NN,10,0.0
4,2,LDA,10,0.5128205128205132
4,2,k-NN,20,0.0
4,2,LDA,20,0.0
4,2,k-NN,40,0.0
4,2,LDA,40,0.0
4,2,k-NN,80,0.0
4,2,LDA,80,0.0
4,2,k-NN,150,0.0
4,2,LDA,150,0.0
4,3,k-NN,10,38.48684210526316
4,3,LDA,10,20.0
4,3,k-NN,20,2.409638554216868
4,3,LDA,20,4.102564102564102
4,3,k-NN,40,2.8571428571428577
4,3,LDA,40,0.0
4,3,k-NN,80,2.409638554216868
4,3,LDA,80,0.0
4,3,k-NN,150,1.9512195121951201
4,3,LDA,150,0.0
4,4,k-NN,10,2.9508196721311513
4,4,LDA,10,12.307692307692308
4,4,k-NN,20,2.666666666666667
4,4,LDA,20,3.589743589743589
4,4,k-NN,40,0.0
4,4,LDA,40,0.0
4,4,k-NN,80,0.0
4,4,LDA,80,0.0
4,4,k-NN,150,0.0
4,4,LDA,150,0.0
4,5,k-NN,10,2.7272727272727266
4,5,LDA,10,2.564102564102564
4,5,k-NN,20,0.508474576271188
4,5,LDA,20,2.0512820512820515
4,5,k-NN,40,0.508474576271188
4,5,LDA,40,0.0
4,5,k-NN,80,1.008403361344536
4,5,LDA,80,0.0
4,5,k-NN,150,1.008403361344536
4,5,LDA,150,0.0
4,6,k-NN,10,0.0
4,6,LDA,10,0.0
4,6,k-NN,20,0.0
4,6,LDA,20,0.0
4,6,k-NN,40,0.0
4,6,LDA,40,0.0
4,6,k-NN,80,0.0
4,6,LDA,80,0.0
4,6,k-NN,150,0.0
4,6,LDA,150,0.0
4,7,k-NN,10,0.0
4,7,LDA,10,0.5128205128205132
4,7,k-NN,20,0.0
4,7,LDA,20,1.025641025641025
4,7,k-NN,40,0.0
4,7,LDA,40,0.0
4,7,k-NN,80,0.0
4,7,LDA,80,0.0
4,7,k-NN,150,0.0
4,7,LDA,150,0.0
4,8,k-NN,10,0.0
4,8,LDA,10,0.0
4,8,k-NN,20,0.0
4,8,LDA,20,0.0
4,8,k-NN,40,0.0
4,8,LDA,40,0.0
4,8,k-NN,80,0.0
4,8,LDA,80,0.0
4,8,k-NN,150,0.0
4,8,LDA,150,0.0
4,9,k-NN,10,28.888888888888893
4,9,LDA,10,7.6923076923076925
4,9,k-NN,20,16.810344827586203
4,9,LDA,20,1.025641025641025
4,9,k-NN,40,16.88311688311688
4,9,LDA,40,0.0
4,9,k-NN,80,16.810344827586203
4,9,LDA,80,0.0
4,9,k-NN,150,16.810344827586203
4,9,LDA,150,0.0
4,10,k-NN,10,0.0
4,10,LDA,10,0.0
4,10,k-NN,20,0.0
4,10,LDA,20,0.0
4,10,k-NN,40,0.0
4,10,LDA,40,0.0
4,10,k-NN,80,0.0
4,10,LDA,80,0.0
4,10,k-NN,150,0.0
4,10,LDA,150,0.0
4,11,k-NN,10,0.0
4,11,LDA,10,0.0
4,11,k-NN,20,0.0
4,11,LDA,20,0.0
4,11,k-NN,40,0.0
4,11,LDA,40,0.0
4,11,k-NN,80,0.0
4,11,LDA,80,0.0
4,11,k-NN,150,0.0
4,11,LDA,150,0.0
4,12,k-NN,10,0.0
4,12,LDA,10,1.5384615384615385
4,12,k-NN,20,0.0
4,12,LDA,20,0.0
4,12,k-NN,40,0.0
4,12,LDA,40,0.0
4,12,k-NN,80,0.0
4,12,LDA,80,0.0
4,12,k-NN,150,0.0
4,12,LDA,150,0.0
4,13,k-NN,10,0.5000000000000002
4,13,LDA,10,4.615384615384616
4,13,k-NN,20,0.0
4,13,LDA,20,0.5128205128205132
4,13,k-NN,40,0.0
4,13,LDA,40,0.0
4,13,k-NN,80,0.0
4,13,LDA,80,0.0
4,13,k-NN,150,0.0
4,13,LDA,150,0.0
4,14,k-NN,10,0.0
4,14,LDA,10,0.0
4,14,k-NN,20,0.0
4,14,LDA,20,0.0
4,14,k-NN,40,0.0
4,14,LDA,40,0.0
4,14,k-NN,80,0.0
4,14,LDA,80,0.0
4,14,k-NN,150,0.0
4,14,LDA,150,0.5128205128205132
4,15,k-NN,10,1.0169491525423704
4,15,LDA,10,21.53846153846154
4,15,k-NN,20,0.5128205128205119
4,15,LDA,20,3.076923076923077
4,15,k-NN,40,0.508474576271188
4,15,LDA,40,0.0
4,15,k-NN,80,0.5063291139240491
4,15,LDA,80,0.0
4,15,k-NN,150,0.5063291139240491
4,15,LDA,150,0.0
4,16,k-NN,10,28.996282527881046
4,16,LDA,10,5.6410256410256405
4,16,k-NN,20,28.676470588235293
4,16,LDA,20,1.025641025641025
4,16,k-NN,40,28.888888888888893
4,16,LDA,40,0.0
4,16,k-NN,80,28.888888888888893
4,16,LDA,80,0.0
4,16,k-NN,150,28.888888888888893
4,16,LDA,150,2.564102564102564
4,17,k-NN,10,1.0000000000000004
4,17,LDA,10,2.0512820512820515
4,17,k-NN,20,2.409638554216868
4,17,LDA,20,0.0
4,17,k-NN,40,1.4285714285714275
4,17,LDA,40,0.0
4,17,k-NN,80,2.272727272727273
4,17,LDA,80,0.0
4,17,k-NN,150,2.272727272727273
4,17,LDA,150,0.0
4,18,k-NN,10,0.5000000000000002
4,18,LDA,10,0.0
4,18,k-NN,20,0.9756097560975601
4,18,LDA,20,0.0
4,18,k-NN,40,0.5102040816326506
4,18,LDA,40,0.0
4,18,k-NN,80,0.9999999999999991
4,18,LDA,80,0.0
4,18,k-NN,150,0.5000000000000002
4,18,LDA,150,0.0
4,19,k-NN,10,0.0
4,19,LDA,10,2.0512820512820515
4,19,k-NN,20,0.0
4,19,LDA,20,0.0
4,19,k-NN,40,0.0
4,19,LDA,40,0.0
4,19,k-NN,80,0.9756097560975601
4,19,LDA,80,0.0
4,19,k-NN,150,1.4285714285714275
4,19,LDA,150,0.5128205128205132
4,20,k-NN,10,1.4285714285714275
4,20,LDA,10,0.0
4,20,k-NN,20,0.0
4,20,LDA,20,0.0
4,20,k-NN,40,0.0
4,20,LDA,40,0.0
4,20,k-NN,80,0.0
4,20,LDA,80,0.0
4,20,k-NN,150,0.0
4,20,LDA,150,0.0
4,21,k-NN,10,2.3255813953488365
4,21,LDA,10,2.564102564102564
4,21,k-NN,20,0.0
4,21,LDA,20,0.5128205128205132
4,21,k-NN,40,0.0
4,21,LDA,40,0.0
4,21,k-NN,80,0.0
4,21,LDA,80,0.0
4,21,k-NN,150,0.0
4,21,LDA,150,0.0
4,22,k-NN,10,0.0
4,22,LDA,10,2.564102564102564
4,22,k-NN,20,0.0
4,22,LDA,20,0.0
4,22,k-NN,40,0.0
4,22,LDA,40,0.0
4,22,k-NN,80,0.0
4,22,LDA,80,0.0
4,22,k-NN,150,0.0
4,22,LDA,150,0.0
4,23,k-NN,10,16.810344827586203
4,23,LDA,10,4.615384615384616
4,23,k-NN,20,16.95652173913043
4,23,LDA,20,2.564102564102564
4,23,k-NN,40,17.030567685589514
4,23,LDA,40,0.5128205128205132
4,23,k-NN,80,16.95652173913043
4,23,LDA,80,0.0
4,23,k-NN,150,17.105263157894733
4,23,LDA,150,0.0
4,24,k-NN,10,16.666666666666664
4,24,LDA,10,1.025641025641025
4,24,k-NN,20,0.0
4,24,LDA,20,0.5128205128205132
4,24,k-NN,40,0.0
4,24,LDA,40,0.0
4,24,k-NN,80,0.0
4,24,LDA,80,0.5128205128205132
4,24,k-NN,150,0.0
4,24,LDA,150,0.5128205128205132
4,25,k-NN,10,1.9047619047619055
4,25,LDA,10,1.5384615384615385
4,25,k-NN,20,0.0
4,25,LDA,20,0.0
4,25,k-NN,40,0.0
4,25,LDA,40,0.0
4,25,k-NN,80,0.0
4,25,LDA,80,0.0
4,25,k-NN,150,0.0
4,25,LDA,150,0.0
4,26,k-NN,10,1.4285714285714275
4,26,LDA,10,9.743589743589745
4,26,k-NN,20,0.9756097560975601
4,26,LDA,20,13.333333333333334
4,26,k-NN,40,0.0
4,26,LDA,40,4.102564102564102
4,26,k-NN,80,0.0
4,26,LDA,80,2.0512820512820515
4,26,k-NN,150,0.9756097560975601
4,26,LDA,150,0.5128205128205132
4,27,k-NN,10,1.8604651162790697
4,27,LDA,10,0.5128205128205132
4,27,k-NN,20,0.0
4,27,LDA,20,0.5128205128205132
4,27,k-NN,40,0.0
4,27,LDA,40,0.0
4,27,k-NN,80,0.5000000000000002
4,27,LDA,80,0.0
4,27,k-NN,150,0.0
4,27,LDA,150,0.0
4,28,k-NN,10,16.88311688311688
4,28,LDA,10,4.102564102564102
4,28,k-NN,20,16.95652173913043
4,28,LDA,20,3.589743589743589
4,28,k-NN,40,16.95652173913043
4,28,LDA,40,20.0
4,28,k-NN,80,16.7381974248927
4,28,LDA,80,20.0
4,28,k-NN,150,16.7381974248927
4,28,LDA,150,9.743589743589745
4,29,k-NN,10,2.0253164556962022
4,29,LDA,10,5.6410256410256405
4,29,k-NN,20,1.4814814814814825
4,29,LDA,20,3.076923076923077
4,29,k-NN,40,0.0
4,29,LDA,40,0.0
4,29,k-NN,80,0.0
4,29,LDA,80,0.0
4,29,k-NN,150,0.0
4,29,LDA,150,0.0
4,30,k-NN,10,0.0
4,30,LDA,10,1.025641025641025
4,30,k-NN,20,0.0
4,30,LDA,20,1.025641025641025
4,30,k-NN,40,0.0
4,30,LDA,40,0.0
4,30,k-NN,80,0.0
4,30,LDA,80,0.0
4,30,k-NN,150,0.0
4,30,LDA,150,0.0
4,31,k-NN,10,0.0
4,31,LDA,10,8.717948717948717
4,31,k-NN,20,0.0
4,31,LDA,20,9.230769230769232
4,31,k-NN,40,0.0
4,31,LDA,40,1.5384615384615385
4,31,k-NN,80,0.0
4,31,LDA,80,2.0512820512820515
4,31,k-NN,150,0.0
4,31,LDA,150,0.0
4,32,k-NN,10,0.5128205128205132
4,32,LDA,10,1.5384615384615385
4,32,k-NN,20,16.7381974248927
4,32,LDA,20,0.0
4,32,k-NN,40,0.0
4,32,LDA,40,0.0
4,32,k-NN,80,0.0
4,32,LDA,80,0.0
4,32,k-NN,150,0.0
4,32,LDA,150,0.0
4,33,k-NN,10,0.5000000000000002
4,33,LDA,10,6.153846153846154
4,33,k-NN,20,0.0
4,33,LDA,20,17.94871794871795
4,33,k-NN,40,0.0
4,33,LDA,40,3.589743589743589
4,33,k-NN,80,0.0
4,33,LDA,80,1.025641025641025
4,33,k-NN,150,0.0
4,33,LDA,150,1.025641025641025
4,34,k-NN,10,0.0
4,34,LDA,10,1.025641025641025
4,34,k-NN,20,0.0
4,34,LDA,20,0.0
4,34,k-NN,40,0.0
4,34,LDA,40,0.0
4,34,k-NN,80,0.0
4,34,LDA,80,0.0
4,34,k-NN,150,0.0
4,34,LDA,150,0.0
4,35,k-NN,10,44.95677233429395
4,35,LDA,10,51.28205128205128
4,35,k-NN,20,44.827586206896555
4,35,LDA,20,18.974358974358974
4,35,k-NN,40,37.74193548387097
4,35,LDA,40,25.64102564102564
4,35,k-NN,80,37.5
4,35,LDA,80,3.076923076923077
4,35,k-NN,150,37.5
4,35,LDA,150,2.0512820512820515
4,36,k-NN,10,17.030567685589514
4,36,LDA,10,4.615384615384616
4,36,k-NN,20,1.4814814814814825
4,36,LDA,20,2.0512820512820515
4,36,k-NN,40,1.0000000000000004
4,36,LDA,40,5.128205128205128
4,36,k-NN,80,0.5000000000000002
4,36,LDA,80,4.102564102564102
4,36,k-NN,150,0.9756097560975601
4,36,LDA,150,1.5384615384615385
4,37,k-NN,10,0.5095541401273884
4,37,LDA,10,3.076923076923077
4,37,k-NN,20,0.0
4,37,LDA,20,0.5128205128205132
4,37,k-NN,40,0.0
4,37,LDA,40,0.5128205128205132
4,37,k-NN,80,0.0
4,37,LDA,80,0.0
4,37,k-NN,150,0.0
4,37,LDA,150,1.025641025641025
4,38,k-NN,10,2.8915662650602414
4,38,LDA,10,6.153846153846154
4,38,k-NN,20,2.409638554216868
4,38,LDA,20,0.0
4,38,k-NN,40,0.508474576271188
4,38,LDA,40,0.0
4,38,k-NN,80,1.4285714285714275
4,38,LDA,80,0.0
4,38,k-NN,150,2.272727272727273
4,38,LDA,150,0.0
4,39,k-NN,10,16.88311688311688
4,39,LDA,10,4.102564102564102
4,39,k-NN,20,0.0
4,39,LDA,20,1.5384615384615385
4,39,k-NN,40,0.0
4,39,LDA,40,0.0
4,39,k-NN,80,0.0
4,39,LDA,80,0.5128205128205132
4,39,k-NN,150,0.0
4,39,LDA,150,0.0
4,40,k-NN,10,17.333333333333332
4,40,LDA,10,13.333333333333334
4,40,k-NN,20,5.19685039370079
4,40,LDA,20,5.6410256410256405
4,40,k-NN,40,6.093749999999999
4,40,LDA,40,1.025641025641025
4,40,k-NN,80,4.597701149425287
4,40,LDA,80,1.025641025641025
4,40,k-NN,150,4.320000000000001
4,40,LDA,150,0.5128205128205132
5,1,k-NN,10,16.810344827586203
5,1,LDA,10,2.0512820512820515
5,1,k-NN,20,1.0256410256410238
5,1,LDA,20,1.025641025641025
5,1,k-NN,40,1.025641025641025
5,1,LDA,40,0.0
5,1,k-NN,80,1.0126582278481011
5,1,LDA,80,0.5128205128205132
5,1,k-NN,150,1.0126582278481011
5,1,LDA,150,0.0
5,2,k-NN,10,0.0
5,2,LDA,10,1.025641025641025
5,2,k-NN,20,0.0
5,2,LDA,20,0.0
5,2,k-NN,40,0.0
5,2,LDA,40,0.0
5,2,k-NN,80,0.0
5,2,LDA,80,0.0
5,2,k-NN,150,0.0
5,2,LDA,150,0.0
5,3,k-NN,10,5.6692913385826795
5,3,LDA,10,10.76923076923077
5,3,k-NN,20,3.111111111111111
5,3,LDA,20,0.0
5,3,k-NN,40,0.0
5,3,LDA,40,0.0
5,3,k-NN,80,0.0
5,3,LDA,80,0.0
5,3,k-NN,150,0.0
5,3,LDA,150,0.0
5,4,k-NN,10,28.996282527881046
5,4,LDA,10,5.6410256410256405
5,4,k-NN,20,17.105263157894733
5,4,LDA,20,0.5128205128205132
5,4,k-NN,40,17.105263157894733
5,4,LDA,40,0.0
5,4,k-NN,80,2.4390243902439033
5,4,LDA,80,0.0
5,4,k-NN,150,2.4390243902439033
5,4,LDA,150,0.0
5,5,k-NN,10,17.333333333333332
5,5,LDA,10,4.102564102564102
5,5,k-NN,20,4.3902439024390265
5,5,LDA,20,2.0512820512820515
5,5,k-NN,40,5.0
5,5,LDA,40,0.0
5,5,k-NN,80,4.89795918367347
5,5,LDA,80,0.0
5,5,k-NN,150,4.680851063829786
5,5,LDA,150,0.0
5,6,k-NN,10,0.0
5,6,LDA,10,0.0
5,6,k-NN,20,0.0
5,6,LDA,20,0.0
5,6,k-NN,40,0.0
5,6,LDA,40,0.0
5,6,k-NN,80,0.0
5,6,LDA,80,0.0
5,6,k-NN,150,0.0
5,6,LDA,150,0.0
5,7,k-NN,10,0.5000000000000002
5,7,LDA,10,0.0
5,7,k-NN,20,0.0
5,7,LDA,20,0.5128205128205132
5,7,k-NN,40,0.0
5,7,LDA,40,0.0
5,7,k-NN,80,0.0
5,7,LDA,80,0.0
5,7,k-NN,150,0.0
5,7,LDA,150,0.0
5,8,k-NN,10,0.0
5,8,LDA,10,0.0
5,8,k-NN,20,0.0
5,8,LDA,20,0.0
5,8,k-NN,40,0.0
5,8,LDA,40,0.0
5,8,k-NN,80,0.0
5,8,LDA,80,0.0
5,8,k-NN,150,0.0
5,8,LDA,150,0.0
5,9,k-NN,10,4.489795918367346
5,9,LDA,10,2.0512820512820515
5,9,k-NN,20,1.4285714285714275
5,9,LDA,20,0.0
5,9,k-NN,40,0.0
5,9,LDA,40,0.0
5,9,k-NN,80,0.0
5,9,LDA,80,0.0
5,9,k-NN,150,0.0
5,9,LDA,150,0.0
5,10,k-NN,10,0.0
5,10,LDA,10,0.0
